Date;ProdCode;ProdName;Quantity
2022-03-01;244;EG PLATANO;56
2022-03-01;245;EG POMELO;2
2022-03-01;247;EG RAD GINGER;129
2022-03-01;248;EG RAD MANIOCA;1
2022-03-01;253;EG TAMARINDO;5
2022-03-01;254;EG TOPINAMBUR;12
2022-03-01;255;SF COCCO;58
2022-03-01;256;SF GINGER;310
2022-03-01;258;SF MANIOCA;10
2022-03-01;259;SF PLATANO;57
2022-03-01;260;AVOCADO Confez;562
2022-03-01;261;SE MANGO;525
2022-03-01;262;PAPAYA Confez;30
2022-03-01;264;EG COCCO PRETAGLIATO;11
2022-03-01;265;EG MELOGRANO;14
2022-03-01;266;EG PASSION;134
2022-03-01;269;NOCI DI COCCO BINS;2
2022-03-01;271;EG ORTAGGI VARI;5
2022-03-01;275;EG COCCO DA BERE;11
2022-03-01;278;MANGO BAULETTO;10
2022-03-01;281;DISIDRATATO SFUSO;5
2022-03-01;282;EG DISIDRATATO;13
2022-03-01;283;BANANITO ALBANO;78
2022-03-01;284;SE MANGO V/A;114
2022-03-01;285;PAPAYA V/A Confez;68
2022-03-01;300;NEGOZIO BANANITO;25
2022-03-02;2;ANANAS MARE;78
2022-03-02;3;ASPARAGI;5
2022-03-02;4;AVOCADO Orig;1823
2022-03-02;6;ORTAGGI VARI;218
2022-03-02;7;BANANITO MARE;5
2022-03-02;8;BANANITO AVION;21
2022-03-02;9;ERBE AROMATICHE;95
2022-03-02;12;CHERIMOIA;7
2022-03-02;16;SCATOLAME;1
2022-03-02;18;DATTERI MEDJHUL;15
2022-03-02;23;INDIVIA BELGA;23
2022-03-02;28;MANGO AVION;173
2022-03-02;29;MANGO NAVE;1737
2022-03-02;30;MANGOSTIN;1
2022-03-02;31;MELOGRANO MAG;703
2022-03-02;32;MELONI GIALLI;213
2022-03-02;36;PAPAYA FORMOSA Orig;91
2022-03-02;38;NASHI;188
2022-03-02;39;NOCI DI COCCO;118
2022-03-02;42;PASSION FRUIT;248
2022-03-02;43;PATATA DOLCE;577
2022-03-02;44;PHISALIS;44
2022-03-02;45;PIMENTO ANTILLE;37
2022-03-02;46;PLATANO;34
2022-03-02;47;POMELO;218
2022-03-02;48;GINGER;246
2022-03-02;49;MANIOCA;6
2022-03-02;50;RAFANO;7
2022-03-02;51;RAMBUTAN;2
2022-03-02;52;SCALOGNO;8
2022-03-02;53;SEDANO RAPA;4
2022-03-02;55;UVA VARIA;21
2022-03-02;60;EG CURCUMA;4
2022-03-02;73;POMPELMI;186
2022-03-02;75;Art Descrittivo;0
2022-03-02;76;ANANAS BABY;1
2022-03-02;79;DATTERI CONGELATI;9
2022-03-02;80;VARI;1
2022-03-02;84;ZUCCHE VARIE;5
2022-03-02;85;PATATINE;15
2022-03-02;89;AGLIO;70
2022-03-02;92;ARANCE;373
2022-03-02;93;VERDURE CINESI;8
2022-03-02;97;TAMARILLO;2
2022-03-02;98;GRANADILLA;17
2022-03-02;99;MARACUJA;16
2022-03-02;100;PITHAIA GIALLA-ROSSA;24
2022-03-02;101;LIME MARE;1490
2022-03-02;103;PESCHE;0
2022-03-02;107;LAMPONI;3
2022-03-02;108;MIRTILLI;29
2022-03-02;115;FICHI INDIA;2
2022-03-02;120;TOPINAMBUR;28
2022-03-02;125;IMBALLAGGI;84
2022-03-02;127;AVOCADO HASS Orig;1669
2022-03-02;129;FIORI;9
2022-03-02;131;MACEDONIE ESOTICHE;215
2022-03-02;132;PAPAYA V/A Orig;207
2022-03-02;133;Imballi;81104
2022-03-02;134;CIPOLLINE PELATE;41
2022-03-02;137;RADICI BIANCHE;25
2022-03-02;138;BANANE ROSSE;1
2022-03-02;139;GOYAVA;6
2022-03-02;140;COCCO FRESCO;7
2022-03-02;142;KUMQUAT;11
2022-03-02;146;MANDARINI;168
2022-03-02;147;CONTRIBUTI VARI;506
2022-03-02;153;PATATE;26
2022-03-02;165;CAVOLO CINESE;16
2022-03-02;195;AVOCADO HASS Confez;1724
2022-03-02;207;MINIVERDURE;236
2022-03-02;211;EG BANANITO;0
2022-03-02;215;EG COCCO;221
2022-03-02;216;EG DATTERI;6
2022-03-02;222;EG GRANADILLA;3
2022-03-02;225;EG KUMQUAT;9
2022-03-02;226;EG LAMPONI;2
2022-03-02;228;EG LIME;343
2022-03-02;231;EG LEMONGRASS;7
2022-03-02;232;EG MARACUIA;1
2022-03-02;233;EG MIRTILLI;22
2022-03-02;235;EG NASHI;2
2022-03-02;237;EG PATATE DOLCI;48
2022-03-02;240;EG PHISALIS;60
2022-03-02;241;EG PIMENTO;100
2022-03-02;243;EG PITHAIA ROSSA;7
2022-03-02;244;EG PLATANO;56
2022-03-02;245;EG POMELO;3
2022-03-02;247;EG RAD GINGER;170
2022-03-02;248;EG RAD MANIOCA;1
2022-03-02;252;EG TAMARILLO;2
2022-03-02;253;EG TAMARINDO;2
2022-03-02;254;EG TOPINAMBUR;7
2022-03-02;255;SF COCCO;120
2022-03-02;256;SF GINGER;85
2022-03-02;258;SF MANIOCA;25
2022-03-02;259;SF PLATANO;36
2022-03-02;260;AVOCADO Confez;589
2022-03-02;261;SE MANGO;563
2022-03-02;262;PAPAYA Confez;48
2022-03-02;264;EG COCCO PRETAGLIATO;42
2022-03-02;265;EG MELOGRANO;31
2022-03-02;266;EG PASSION;130
2022-03-02;271;EG ORTAGGI VARI;9
2022-03-02;275;EG COCCO DA BERE;1
2022-03-02;279;PAPAYA BAULETTO;1
2022-03-02;281;DISIDRATATO SFUSO;7
2022-03-02;282;EG DISIDRATATO;77
2022-03-02;283;BANANITO ALBANO;72
2022-03-02;284;SE MANGO V/A;104
2022-03-02;285;PAPAYA V/A Confez;64
2022-03-02;300;NEGOZIO BANANITO;137
2022-03-03;2;ANANAS MARE;183
2022-03-03;4;AVOCADO Orig;2337
2022-03-03;5;FRUTTA VARIA;3
2022-03-03;6;ORTAGGI VARI;221
2022-03-03;7;BANANITO MARE;85
2022-03-03;9;ERBE AROMATICHE;79
2022-03-03;12;CHERIMOIA;10
2022-03-03;13;CILIEGIE;20
2022-03-03;16;SCATOLAME;6
2022-03-03;20;EDDOS;29
2022-03-03;23;INDIVIA BELGA;40
2022-03-03;26;LIME AVION;29
2022-03-03;27;MAIS PANNOCCHIE;26
2022-03-03;28;MANGO AVION;330
2022-03-03;29;MANGO NAVE;1636
2022-03-03;30;MANGOSTIN;4
2022-03-03;31;MELOGRANO MAG;1496
2022-03-03;32;MELONI GIALLI;498
2022-03-03;36;PAPAYA FORMOSA Orig;124
2022-03-03;38;NASHI;91
2022-03-03;39;NOCI DI COCCO;56
2022-03-03;40;OKRA;90
2022-03-03;41;PAPAYA Orig;1
2022-03-03;42;PASSION FRUIT;248
2022-03-03;43;PATATA DOLCE;875
2022-03-03;44;PHISALIS;91
2022-03-03;45;PIMENTO ANTILLE;22
2022-03-03;46;PLATANO;33
2022-03-03;47;POMELO;302
2022-03-03;48;GINGER;326
2022-03-03;49;MANIOCA;3
2022-03-03;50;RAFANO;3
2022-03-03;51;RAMBUTAN;4
2022-03-03;52;SCALOGNO;17
2022-03-03;53;SEDANO RAPA;28
2022-03-03;54;TAMARINDO DOLCE;1
2022-03-03;55;UVA VARIA;236
2022-03-03;60;EG CURCUMA;7
2022-03-03;73;POMPELMI;105
2022-03-03;75;Art Descrittivo;0
2022-03-03;76;ANANAS BABY;1
2022-03-03;79;DATTERI CONGELATI;20
2022-03-03;80;VARI;0
2022-03-03;84;ZUCCHE VARIE;5
2022-03-03;85;PATATINE;37
2022-03-03;89;AGLIO;2
2022-03-03;92;ARANCE;161
2022-03-03;93;VERDURE CINESI;12
2022-03-03;97;TAMARILLO;4
2022-03-03;98;GRANADILLA;22
2022-03-03;99;MARACUJA;9
2022-03-03;100;PITHAIA GIALLA-ROSSA;77
2022-03-03;101;LIME MARE;747
2022-03-03;103;PESCHE;5
2022-03-03;106;SUSINE;6
2022-03-03;107;LAMPONI;23
2022-03-03;108;MIRTILLI;142
2022-03-03;120;TOPINAMBUR;8
2022-03-03;125;IMBALLAGGI;108
2022-03-03;127;AVOCADO HASS Orig;2536
2022-03-03;129;FIORI;14
2022-03-03;130;SUCCHI CENTRIFUGATI;56
2022-03-03;131;MACEDONIE ESOTICHE;299
2022-03-03;132;PAPAYA V/A Orig;211
2022-03-03;133;Imballi;109397
2022-03-03;134;CIPOLLINE PELATE;49
2022-03-03;136;MELE;200
2022-03-03;137;RADICI BIANCHE;17
2022-03-03;138;BANANE ROSSE;3
2022-03-03;142;KUMQUAT;20
2022-03-03;143;PERE;200
2022-03-03;144;PEPERONI;10
2022-03-03;146;MANDARINI;149
2022-03-03;147;CONTRIBUTI VARI;96
2022-03-03;149;EG RAFANO;2
2022-03-03;153;PATATE;50
2022-03-03;165;CAVOLO CINESE;4
2022-03-03;195;AVOCADO HASS Confez;2171
2022-03-03;207;MINIVERDURE;54
2022-03-03;211;EG BANANITO;4
2022-03-03;215;EG COCCO;558
2022-03-03;216;EG DATTERI;9
2022-03-03;225;EG KUMQUAT;4
2022-03-03;228;EG LIME;424
2022-03-03;231;EG LEMONGRASS;5
2022-03-03;232;EG MARACUIA;1
2022-03-03;233;EG MIRTILLI;109
2022-03-03;235;EG NASHI;1
2022-03-03;237;EG PATATE DOLCI;27
2022-03-03;240;EG PHISALIS;43
2022-03-03;241;EG PIMENTO;138
2022-03-03;242;EG PITHAIA GIALLA;1
2022-03-03;243;EG PITHAIA ROSSA;7
2022-03-03;244;EG PLATANO;91
2022-03-03;245;EG POMELO;10
2022-03-03;247;EG RAD GINGER;178
2022-03-03;248;EG RAD MANIOCA;1
2022-03-03;253;EG TAMARINDO;7
2022-03-03;254;EG TOPINAMBUR;10
2022-03-03;255;SF COCCO;70
2022-03-03;256;SF GINGER;341
2022-03-03;258;SF MANIOCA;10
2022-03-03;259;SF PLATANO;38
2022-03-03;260;AVOCADO Confez;784
2022-03-03;261;SE MANGO;503
2022-03-03;262;PAPAYA Confez;46
2022-03-03;264;EG COCCO PRETAGLIATO;26
2022-03-03;265;EG MELOGRANO;10
2022-03-03;266;EG PASSION;197
2022-03-03;269;NOCI DI COCCO BINS;3
2022-03-03;271;EG ORTAGGI VARI;4
2022-03-03;275;EG COCCO DA BERE;5
2022-03-03;281;DISIDRATATO SFUSO;5
2022-03-03;282;EG DISIDRATATO;60
2022-03-03;283;BANANITO ALBANO;63
2022-03-03;284;SE MANGO V/A;104
2022-03-03;285;PAPAYA V/A Confez;65
2022-03-03;300;NEGOZIO BANANITO;26
2022-03-04;2;ANANAS MARE;371
2022-03-04;4;AVOCADO Orig;1520
2022-03-04;5;FRUTTA VARIA;1
2022-03-04;6;ORTAGGI VARI;61
2022-03-04;7;BANANITO MARE;1
2022-03-04;9;ERBE AROMATICHE;70
2022-03-04;10;CURCUMA ORIGINALE;2
2022-03-04;12;CHERIMOIA;7
2022-03-04;13;CILIEGIE;30
2022-03-04;23;INDIVIA BELGA;2
2022-03-04;26;LIME AVION;1
2022-03-04;28;MANGO AVION;107
2022-03-04;29;MANGO NAVE;1627
2022-03-04;31;MELOGRANO MAG;244
2022-03-04;32;MELONI GIALLI;505
2022-03-04;36;PAPAYA FORMOSA Orig;78
2022-03-04;38;NASHI;169
2022-03-04;39;NOCI DI COCCO;160
2022-03-04;41;PAPAYA Orig;3
2022-03-04;42;PASSION FRUIT;277
2022-03-04;43;PATATA DOLCE;1046
2022-03-04;44;PHISALIS;126
2022-03-04;45;PIMENTO ANTILLE;24
2022-03-04;46;PLATANO;97
2022-03-04;47;POMELO;952
2022-03-04;48;GINGER;217
2022-03-04;49;MANIOCA;17
2022-03-04;53;SEDANO RAPA;5
2022-03-04;54;TAMARINDO DOLCE;3
2022-03-04;55;UVA VARIA;13
2022-03-04;60;EG CURCUMA;2
2022-03-04;73;POMPELMI;200
2022-03-04;75;Art Descrittivo;0
2022-03-04;76;ANANAS BABY;1
2022-03-04;80;VARI;13
2022-03-04;85;PATATINE;7
2022-03-04;89;AGLIO;203
2022-03-04;92;ARANCE;282
2022-03-04;93;VERDURE CINESI;8
2022-03-04;97;TAMARILLO;1
2022-03-04;98;GRANADILLA;9
2022-03-04;99;MARACUJA;3
2022-03-04;100;PITHAIA GIALLA-ROSSA;29
2022-03-04;101;LIME MARE;922
2022-03-04;103;PESCHE;8
2022-03-04;106;SUSINE;30
2022-03-04;107;LAMPONI;83
2022-03-04;108;MIRTILLI;21
2022-03-04;114;ANGURIE;1
2022-03-04;120;TOPINAMBUR;20
2022-03-04;125;IMBALLAGGI;104
2022-03-04;127;AVOCADO HASS Orig;2981
2022-03-04;129;FIORI;11
2022-03-04;130;SUCCHI CENTRIFUGATI;2
2022-03-04;131;MACEDONIE ESOTICHE;223
2022-03-04;132;PAPAYA V/A Orig;229
2022-03-04;133;Imballi;91408
2022-03-04;134;CIPOLLINE PELATE;16
2022-03-04;136;MELE;35
2022-03-04;137;RADICI BIANCHE;18
2022-03-04;138;BANANE ROSSE;4
2022-03-04;142;KUMQUAT;25
2022-03-04;146;MANDARINI;24
2022-03-04;147;CONTRIBUTI VARI;196
2022-03-04;149;EG RAFANO;1
2022-03-04;153;PATATE;29
2022-03-04;165;CAVOLO CINESE;15
2022-03-04;195;AVOCADO HASS Confez;2635
2022-03-04;196;POMODORI;1
2022-03-04;207;MINIVERDURE;26
2022-03-04;211;EG BANANITO;1
2022-03-04;215;EG COCCO;133
2022-03-04;216;EG DATTERI;22
2022-03-04;226;EG LAMPONI;83
2022-03-04;228;EG LIME;475
2022-03-04;231;EG LEMONGRASS;10
2022-03-04;237;EG PATATE DOLCI;15
2022-03-04;240;EG PHISALIS;76
2022-03-04;241;EG PIMENTO;58
2022-03-04;243;EG PITHAIA ROSSA;6
2022-03-04;244;EG PLATANO;57
2022-03-04;247;EG RAD GINGER;208
2022-03-04;252;EG TAMARILLO;2
2022-03-04;253;EG TAMARINDO;9
2022-03-04;254;EG TOPINAMBUR;11
2022-03-04;255;SF COCCO;37
2022-03-04;256;SF GINGER;48
2022-03-04;258;SF MANIOCA;1
2022-03-04;259;SF PLATANO;30
2022-03-04;260;AVOCADO Confez;654
2022-03-04;261;SE MANGO;516
2022-03-04;262;PAPAYA Confez;55
2022-03-04;264;EG COCCO PRETAGLIATO;27
2022-03-04;265;EG MELOGRANO;9
2022-03-04;266;EG PASSION;166
2022-03-04;271;EG ORTAGGI VARI;4
2022-03-04;275;EG COCCO DA BERE;3
2022-03-04;281;DISIDRATATO SFUSO;7
2022-03-04;282;EG DISIDRATATO;28
2022-03-04;283;BANANITO ALBANO;76
2022-03-04;284;SE MANGO V/A;130
2022-03-04;285;PAPAYA V/A Confez;74
2022-03-04;300;NEGOZIO BANANITO;26
2022-03-05;2;ANANAS MARE;29
2022-03-05;4;AVOCADO Orig;2815
2022-03-05;6;ORTAGGI VARI;231
2022-03-05;7;BANANITO MARE;6
2022-03-05;8;BANANITO AVION;1
2022-03-05;9;ERBE AROMATICHE;55
2022-03-05;10;CURCUMA ORIGINALE;4
2022-03-05;12;CHERIMOIA;4
2022-03-05;13;CILIEGIE;34
2022-03-05;16;SCATOLAME;7
2022-03-05;18;DATTERI MEDJHUL;9
2022-03-05;23;INDIVIA BELGA;73
2022-03-05;26;LIME AVION;7
2022-03-05;27;MAIS PANNOCCHIE;9
2022-03-05;28;MANGO AVION;434
2022-03-05;29;MANGO NAVE;2420
2022-03-05;31;MELOGRANO MAG;841
2022-03-05;32;MELONI GIALLI;152
2022-03-05;36;PAPAYA FORMOSA Orig;112
2022-03-05;38;NASHI;166
2022-03-05;39;NOCI DI COCCO;109
2022-03-05;42;PASSION FRUIT;572
2022-03-05;43;PATATA DOLCE;1190
2022-03-05;44;PHISALIS;102
2022-03-05;45;PIMENTO ANTILLE;52
2022-03-05;46;PLATANO;49
2022-03-05;47;POMELO;312
2022-03-05;48;GINGER;338
2022-03-05;49;MANIOCA;30
2022-03-05;50;RAFANO;10
2022-03-05;51;RAMBUTAN;1
2022-03-05;52;SCALOGNO;24
2022-03-05;53;SEDANO RAPA;10
2022-03-05;55;UVA VARIA;257
2022-03-05;60;EG CURCUMA;9
2022-03-05;73;POMPELMI;82
2022-03-05;75;Art Descrittivo;0
2022-03-05;76;ANANAS BABY;1
2022-03-05;80;VARI;13
2022-03-05;84;ZUCCHE VARIE;67
2022-03-05;85;PATATINE;10
2022-03-05;89;AGLIO;2
2022-03-05;92;ARANCE;375
2022-03-05;93;VERDURE CINESI;7
2022-03-05;97;TAMARILLO;1
2022-03-05;98;GRANADILLA;13
2022-03-05;99;MARACUJA;11
2022-03-05;100;PITHAIA GIALLA-ROSSA;45
2022-03-05;101;LIME MARE;1351
2022-03-05;103;PESCHE;4
2022-03-05;105;NETTARINE;68
2022-03-05;106;SUSINE;20
2022-03-05;107;LAMPONI;75
2022-03-05;108;MIRTILLI;227
2022-03-05;114;ANGURIE;1
2022-03-05;120;TOPINAMBUR;47
2022-03-05;125;IMBALLAGGI;147
2022-03-05;127;AVOCADO HASS Orig;2478
2022-03-05;129;FIORI;24
2022-03-05;130;SUCCHI CENTRIFUGATI;1
2022-03-05;131;MACEDONIE ESOTICHE;198
2022-03-05;132;PAPAYA V/A Orig;346
2022-03-05;133;Imballi;95640
2022-03-05;134;CIPOLLINE PELATE;81
2022-03-05;137;RADICI BIANCHE;18
2022-03-05;142;KUMQUAT;1
2022-03-05;143;PERE;1
2022-03-05;144;PEPERONI;2
2022-03-05;146;MANDARINI;97
2022-03-05;147;CONTRIBUTI VARI;18
2022-03-05;149;EG RAFANO;2
2022-03-05;153;PATATE;52
2022-03-05;165;CAVOLO CINESE;8
2022-03-05;195;AVOCADO HASS Confez;2350
2022-03-05;200;CIPOLLE;1
2022-03-05;207;MINIVERDURE;159
2022-03-05;210;EG BANANE ROSSE;1
2022-03-05;211;EG BANANITO;3
2022-03-05;215;EG COCCO;726
2022-03-05;216;EG DATTERI;31
2022-03-05;226;EG LAMPONI;75
2022-03-05;228;EG LIME;515
2022-03-05;231;EG LEMONGRASS;7
2022-03-05;232;EG MARACUIA;2
2022-03-05;233;EG MIRTILLI;182
2022-03-05;235;EG NASHI;2
2022-03-05;237;EG PATATE DOLCI;38
2022-03-05;240;EG PHISALIS;64
2022-03-05;241;EG PIMENTO;221
2022-03-05;242;EG PITHAIA GIALLA;2
2022-03-05;243;EG PITHAIA ROSSA;4
2022-03-05;244;EG PLATANO;74
2022-03-05;245;EG POMELO;5
2022-03-05;247;EG RAD GINGER;259
2022-03-05;252;EG TAMARILLO;1
2022-03-05;253;EG TAMARINDO;8
2022-03-05;254;EG TOPINAMBUR;9
2022-03-05;255;SF COCCO;134
2022-03-05;256;SF GINGER;417
2022-03-05;258;SF MANIOCA;12
2022-03-05;259;SF PLATANO;52
2022-03-05;260;AVOCADO Confez;1088
2022-03-05;261;SE MANGO;1114
2022-03-05;262;PAPAYA Confez;38
2022-03-05;264;EG COCCO PRETAGLIATO;17
2022-03-05;265;EG MELOGRANO;6
2022-03-05;266;EG PASSION;194
2022-03-05;271;EG ORTAGGI VARI;12
2022-03-05;275;EG COCCO DA BERE;1
2022-03-05;279;PAPAYA BAULETTO;1
2022-03-05;281;DISIDRATATO SFUSO;3
2022-03-05;282;EG DISIDRATATO;11
2022-03-05;283;BANANITO ALBANO;88
2022-03-05;284;SE MANGO V/A;185
2022-03-05;285;PAPAYA V/A Confez;46
2022-03-05;300;NEGOZIO BANANITO;15
2022-03-07;4;AVOCADO Orig;1508
2022-03-07;6;ORTAGGI VARI;99
2022-03-07;7;BANANITO MARE;10
2022-03-07;9;ERBE AROMATICHE;15
2022-03-07;10;CURCUMA ORIGINALE;2
2022-03-07;16;SCATOLAME;3
2022-03-07;18;DATTERI MEDJHUL;16
2022-03-07;23;INDIVIA BELGA;12
2022-03-07;26;LIME AVION;1
2022-03-07;28;MANGO AVION;164
2022-03-07;29;MANGO NAVE;1772
2022-03-07;30;MANGOSTIN;2
2022-03-07;31;MELOGRANO MAG;592
2022-03-07;32;MELONI GIALLI;207
2022-03-07;36;PAPAYA FORMOSA Orig;88
2022-03-07;38;NASHI;115
2022-03-07;39;NOCI DI COCCO;103
2022-03-07;41;PAPAYA Orig;9
2022-03-07;42;PASSION FRUIT;231
2022-03-07;43;PATATA DOLCE;804
2022-03-07;44;PHISALIS;60
2022-03-07;45;PIMENTO ANTILLE;36
2022-03-07;46;PLATANO;36
2022-03-07;47;POMELO;389
2022-03-07;48;GINGER;262
2022-03-07;49;MANIOCA;5
2022-03-07;50;RAFANO;6
2022-03-07;52;SCALOGNO;3
2022-03-07;53;SEDANO RAPA;8
2022-03-07;54;TAMARINDO DOLCE;8
2022-03-07;55;UVA VARIA;43
2022-03-07;60;EG CURCUMA;3
2022-03-07;73;POMPELMI;88
2022-03-07;75;Art Descrittivo;0
2022-03-07;80;VARI;12
2022-03-07;84;ZUCCHE VARIE;10
2022-03-07;85;PATATINE;8
2022-03-07;89;AGLIO;141
2022-03-07;92;ARANCE;880
2022-03-07;93;VERDURE CINESI;10
2022-03-07;97;TAMARILLO;1
2022-03-07;98;GRANADILLA;8
2022-03-07;99;MARACUJA;4
2022-03-07;100;PITHAIA GIALLA-ROSSA;24
2022-03-07;101;LIME MARE;1068
2022-03-07;106;SUSINE;2
2022-03-07;107;LAMPONI;70
2022-03-07;108;MIRTILLI;235
2022-03-07;115;FICHI INDIA;3
2022-03-07;120;TOPINAMBUR;17
2022-03-07;125;IMBALLAGGI;97
2022-03-07;127;AVOCADO HASS Orig;1956
2022-03-07;129;FIORI;9
2022-03-07;130;SUCCHI CENTRIFUGATI;116
2022-03-07;131;MACEDONIE ESOTICHE;262
2022-03-07;132;PAPAYA V/A Orig;73
2022-03-07;133;Imballi;137136
2022-03-07;134;CIPOLLINE PELATE;29
2022-03-07;137;RADICI BIANCHE;13
2022-03-07;138;BANANE ROSSE;1
2022-03-07;142;KUMQUAT;12
2022-03-07;143;PERE;8
2022-03-07;146;MANDARINI;40
2022-03-07;147;CONTRIBUTI VARI;815
2022-03-07;149;EG RAFANO;1
2022-03-07;153;PATATE;12
2022-03-07;195;AVOCADO HASS Confez;1810
2022-03-07;207;MINIVERDURE;37
2022-03-07;211;EG BANANITO;12
2022-03-07;215;EG COCCO;137
2022-03-07;216;EG DATTERI;34
2022-03-07;222;EG GRANADILLA;5
2022-03-07;225;EG KUMQUAT;12
2022-03-07;226;EG LAMPONI;70
2022-03-07;228;EG LIME;394
2022-03-07;230;EG MANGUSTIN;2
2022-03-07;231;EG LEMONGRASS;11
2022-03-07;232;EG MARACUIA;2
2022-03-07;233;EG MIRTILLI;224
2022-03-07;235;EG NASHI;3
2022-03-07;237;EG PATATE DOLCI;23
2022-03-07;240;EG PHISALIS;52
2022-03-07;241;EG PIMENTO;66
2022-03-07;242;EG PITHAIA GIALLA;2
2022-03-07;243;EG PITHAIA ROSSA;10
2022-03-07;244;EG PLATANO;59
2022-03-07;245;EG POMELO;5
2022-03-07;247;EG RAD GINGER;206
2022-03-07;248;EG RAD MANIOCA;1
2022-03-07;252;EG TAMARILLO;2
2022-03-07;253;EG TAMARINDO;3
2022-03-07;254;EG TOPINAMBUR;13
2022-03-07;255;SF COCCO;77
2022-03-07;256;SF GINGER;293
2022-03-07;258;SF MANIOCA;14
2022-03-07;259;SF PLATANO;46
2022-03-07;260;AVOCADO Confez;614
2022-03-07;261;SE MANGO;509
2022-03-07;262;PAPAYA Confez;22
2022-03-07;264;EG COCCO PRETAGLIATO;21
2022-03-07;265;EG MELOGRANO;17
2022-03-07;266;EG PASSION;168
2022-03-07;271;EG ORTAGGI VARI;6
2022-03-07;279;PAPAYA BAULETTO;3
2022-03-07;281;DISIDRATATO SFUSO;0
2022-03-07;282;EG DISIDRATATO;24
2022-03-07;283;BANANITO ALBANO;46
2022-03-07;284;SE MANGO V/A;143
2022-03-07;285;PAPAYA V/A Confez;60
2022-03-07;300;NEGOZIO BANANITO;8
2022-03-08;2;ANANAS MARE;244
2022-03-08;4;AVOCADO Orig;2957
2022-03-08;5;FRUTTA VARIA;24
2022-03-08;6;ORTAGGI VARI;121
2022-03-08;7;BANANITO MARE;48
2022-03-08;8;BANANITO AVION;2
2022-03-08;9;ERBE AROMATICHE;185
2022-03-08;13;CILIEGIE;-2
2022-03-08;16;SCATOLAME;3
2022-03-08;18;DATTERI MEDJHUL;1
2022-03-08;22;IGNAME;1
2022-03-08;23;INDIVIA BELGA;31
2022-03-08;27;MAIS PANNOCCHIE;1
2022-03-08;28;MANGO AVION;178
2022-03-08;29;MANGO NAVE;968
2022-03-08;30;MANGOSTIN;5
2022-03-08;31;MELOGRANO MAG;404
2022-03-08;32;MELONI GIALLI;195
2022-03-08;36;PAPAYA FORMOSA Orig;99
2022-03-08;38;NASHI;92
2022-03-08;39;NOCI DI COCCO;105
2022-03-08;41;PAPAYA Orig;3
2022-03-08;42;PASSION FRUIT;300
2022-03-08;43;PATATA DOLCE;480
2022-03-08;44;PHISALIS;99
2022-03-08;45;PIMENTO ANTILLE;60
2022-03-08;46;PLATANO;33
2022-03-08;47;POMELO;399
2022-03-08;48;GINGER;576
2022-03-08;49;MANIOCA;14
2022-03-08;50;RAFANO;4
2022-03-08;51;RAMBUTAN;3
2022-03-08;52;SCALOGNO;8
2022-03-08;53;SEDANO RAPA;12
2022-03-08;54;TAMARINDO DOLCE;1
2022-03-08;55;UVA VARIA;29
2022-03-08;60;EG CURCUMA;4
2022-03-08;67;MELONI CANTALUPO;1
2022-03-08;73;POMPELMI;26
2022-03-08;75;Art Descrittivo;0
2022-03-08;80;VARI;7
2022-03-08;84;ZUCCHE VARIE;25
2022-03-08;85;PATATINE;1
2022-03-08;89;AGLIO;2
2022-03-08;92;ARANCE;1431
2022-03-08;93;VERDURE CINESI;7
2022-03-08;97;TAMARILLO;4
2022-03-08;98;GRANADILLA;17
2022-03-08;99;MARACUJA;11
2022-03-08;100;PITHAIA GIALLA-ROSSA;44
2022-03-08;101;LIME MARE;589
2022-03-08;108;MIRTILLI;64
2022-03-08;120;TOPINAMBUR;37
2022-03-08;125;IMBALLAGGI;104
2022-03-08;127;AVOCADO HASS Orig;1936
2022-03-08;129;FIORI;22
2022-03-08;130;SUCCHI CENTRIFUGATI;0
2022-03-08;131;MACEDONIE ESOTICHE;188
2022-03-08;132;PAPAYA V/A Orig;5
2022-03-08;133;Imballi;82582
2022-03-08;134;CIPOLLINE PELATE;37
2022-03-08;137;RADICI BIANCHE;23
2022-03-08;138;BANANE ROSSE;3
2022-03-08;139;GOYAVA;1
2022-03-08;140;COCCO FRESCO;11
2022-03-08;142;KUMQUAT;23
2022-03-08;144;PEPERONI;6
2022-03-08;146;MANDARINI;112
2022-03-08;147;CONTRIBUTI VARI;94
2022-03-08;149;EG RAFANO;3
2022-03-08;152;SPEZIE;2
2022-03-08;153;PATATE;29
2022-03-08;165;CAVOLO CINESE;30
2022-03-08;195;AVOCADO HASS Confez;2000
2022-03-08;207;MINIVERDURE;15
2022-03-08;210;EG BANANE ROSSE;1
2022-03-08;211;EG BANANITO;2
2022-03-08;215;EG COCCO;134
2022-03-08;216;EG DATTERI;6
2022-03-08;222;EG GRANADILLA;4
2022-03-08;225;EG KUMQUAT;16
2022-03-08;228;EG LIME;282
2022-03-08;231;EG LEMONGRASS;7
2022-03-08;232;EG MARACUIA;1
2022-03-08;233;EG MIRTILLI;60
2022-03-08;235;EG NASHI;2
2022-03-08;237;EG PATATE DOLCI;17
2022-03-08;240;EG PHISALIS;49
2022-03-08;241;EG PIMENTO;115
2022-03-08;242;EG PITHAIA GIALLA;2
2022-03-08;243;EG PITHAIA ROSSA;9
2022-03-08;244;EG PLATANO;45
2022-03-08;245;EG POMELO;2
2022-03-08;247;EG RAD GINGER;153
2022-03-08;248;EG RAD MANIOCA;1
